frame,time_s,p1_status,p1_x_px,p1_y_px,p1_dx_px,p1_dy_px,p1_disp_px,p1_dx_mm,p1_dy_mm,p1_disp_mm,p2_status,p2_x_px,p2_y_px,p2_dx_px,p2_dy_px,p2_disp_px,p2_dx_mm,p2_dy_mm,p2_disp_mm,p3_status,p3_x_px,p3_y_px,p3_dx_px,p3_dy_px,p3_disp_px,p3_dx_mm,p3_dy_mm,p3_disp_mm
485,16.174107142857142,1,310.59454345703125,911.1227416992188,-1.40545654296875,-0.87725830078125,1.6567710223393202,-0.14252533114649987,-0.08896150538796381,0.16801077185499794,1,300.0542907714844,1064.8233642578125,-1.945709228515625,-0.1766357421875,1.953710466611928,-0.19731158070759092,-0.017912377137185506,0.1981229747808995,1,355.26824951171875,1186.3836669921875,-1.73175048828125,-0.6163330078125,1.838158352857977,-0.17561433189819087,-0.0625014458643052,0.18640500074616187
486,16.2074558173785,1,310.7655029296875,911.2918090820312,-1.2344970703125,-0.70819091796875,1.423206728800692,-0.1251885763568466,-0.0718166247141546,0.14432535201962174,1,300.0526428222656,1064.8382568359375,-1.947357177734375,-0.1617431640625,1.954062647100788,-0.1974786968730035,-0.016402142160864407,0.1981586888988843,1,355.1337890625,1186.5064697265625,-1.8662109375,-0.4935302734375,1.93036664756826,-0.18924977309833588,-0.050048196797263994,0.1957557115908225
487,16.24080449189985,1,310.9286193847656,911.146484375,-1.071380615234375,-0.853515625,1.3697975561443847,-0.10864717072480504,-0.08655379470850108,0.13890920446444968,1,300.2106018066406,1064.7457275390625,-1.789398193359375,-0.2542724609375,1.807373890148081,-0.18146030294382726,-0.02578540537440042,0.18328319255945896,1,355.34228515625,1186.4024658203125,-1.65771484375,-0.5975341796875,1.7621196324551578,-0.16810648342984047,-0.0605950836810802,0.17869402322815484
488,16.274153166421208,1,310.8778991699219,910.95703125,-1.122100830078125,-1.04296875,1.531957599393201,-0.1137906349269478,-0.10576596424333999,0.15535362174536319,1,300.096435546875,1064.798828125,-1.903564453125,-0.201171875,1.9141650269744497,-0.19303773951435438,-0.020400551155550596,0.194112728496258,1,355.3161315917969,1186.299560546875,-1.683868408203125,-0.700439453125,1.8237401798607649,-0.17075867886981422,-0.07103055978795468,0.18494287451306293
489,16.307501840942564,1,310.81561279296875,911.0559692382812,-1.18438720703125,-0.94403076171875,1.514584806225973,-0.12010700703078256,-0.09573280483097726,0.1535918717207992,1,300.1699523925781,1064.7548828125,-1.830047607421875,-0.2451171875,1.8463901757316732,-0.18558250169067092,-0.024856982233219416,0.1872397780908492,1,355.32257080078125,1186.3319091796875,-1.67742919921875,-0.6680908203125,1.805578594959933,-0.17010568792718359,-0.06775013135578181,0.18310113425073601
490,16.340850515463917,1,310.75665283203125,910.9285278320312,-1.24334716796875,-1.07147216796875,1.6413301882398814,-0.12608605205998824,-0.10865645495621684,0.1664449390270742,1,300.2366027832031,1064.736083984375,-1.763397216796875,-0.263916015625,1.7830371301547088,-0.1788235812228732,-0.02676334441644441,0.18081523665257515,1,355.3556823730469,1186.3870849609375,-1.644317626953125,-0.6129150390625,1.75483483650677,-0.16674789089991227,-0.06215483455826429,0.17795528252494855
491,16.374199189985273,1,310.56781005859375,910.9300537109375,-1.43218994140625,-1.0699462890625,1.7877228783410064,-0.14523632671874842,-0.10850171776602001,0.18129041165194618,1,300.0278015136719,1064.78076171875,-1.972198486328125,-0.21923828125,1.984346817832105,-0.19999781832940797,-0.022232639487481113,0.20122976319397481,1,355.1899719238281,1186.499267578125,-1.810028076171875,-0.500732421875,1.8780134703583098,-0.18355234975528845,-0.05077855633499305,0.19044665101847763
492,16.407547864506626,1,310.448974609375,910.8724365234375,-1.551025390625,-1.1275634765625,1.9175711606198986,-0.15728725909127783,-0.11434459406785247,0.19445813962133013,1,299.8568115234375,1064.79345703125,-2.1431884765625,-0.20654296875,2.1531179354625127,-0.21733766786286518,-0.020945226065043454,0.21834460004081824,1,355.0699157714844,1186.5543212890625,-1.930084228515625,-0.4456787109375,1.980872192380838,-0.19572707187997535,-0.04519563851269128,0.2008774064131626
493,16.44089653902798,1,310.2090759277344,911.0165405273438,-1.790924072265625,-0.98345947265625,2.043184173533507,-0.18161504013402407,-0.09973121382566347,0.20719637500213026,1,299.7683410644531,1064.846435546875,-2.231658935546875,-0.153564453125,2.2369362185520156,-0.22630933015047763,-0.015572750821409376,0.22684449184695576,1,354.9995422363281,1186.5509033203125,-2.000457763671875,-0.4490966796875,2.05024854394325,-0.20286355109185333,-0.045542249818732186,0.20791276266778044
494,16.474245213549338,1,310.1131896972656,911.2056884765625,-1.886810302734375,-0.7943115234375,2.047189271848157,-0.19133872516599312,-0.08054999172886392,0.20760252627477227,1,299.7525329589844,1064.8060302734375,-2.247467041015625,-0.1939697265625,2.2558218802188836,-0.22791240744091681,-0.01967019161782154,0.22875965969505263,1,354.9289245605469,1186.561767578125,-2.071075439453125,-0.438232421875,2.116932009179412,-0.21002478825416282,-0.04444052102453073,0.21467503718443298
495,16.50759388807069,1,310.2543029785156,910.9185791015625,-1.745697021484375,-1.0814208984375,2.0535163136427204,-0.17702862981658993,-0.1096653414363002,0.2082441425036477,1,299.8013916015625,1064.8046875,-2.1986083984375,-0.1953125,2.207266604272388,-0.2229577226108142,-0.019806360345194753,0.22383573883972252,1,354.9566650390625,1186.4342041015625,-2.0433349609375,-0.5657958984375,2.1202223376990803,-0.20721166613638436,-0.057376550124986055,0.21500870467788383
496,16.540942562592047,1,310.4153137207031,910.92724609375,-1.584686279296875,-1.07275390625,1.9136435266701077,-0.16070076150702,-0.10878643419598219,0.1940598438987646,1,299.8540954589844,1064.7783203125,-2.145904541015625,-0.2216796875,2.15732431103939,-0.21761310006141554,-0.022480218991796048,0.21877116255178325,1,355.00927734375,1186.4405517578125,-1.99072265625,-0.5594482421875,2.0678392175877067,-0.20187632781839754,-0.05673284341376723,0.20969660763887463
497,16.574291237113403,1,310.3591003417969,911.2135620117188,-1.640899658203125,-0.78643798828125,1.819625345422236,-0.16640127959387135,-0.07975154782744825,0.1845255950575733,1,299.7423400878906,1065.05810546875,-2.257659912109375,0.05810546875,2.258407519524403,-0.2289460518714317,0.005892392202695439,0.22902186566654867,1,354.6686706542969,1186.587158203125,-2.331329345703125,-0.412841796875,2.367601078599083,-0.2364167634141348,-0.04186569417965541,0.24009502779599465
498,16.607639911634756,1,310.5600891113281,911.0332641601562,-1.439910888671875,-0.96673583984375,1.7343360549081108,-0.1460192969011444,-0.09803529422110616,0.1758765304994484,1,299.82647705078125,1064.7669677734375,-2.17352294921875,-0.2330322265625,2.1859794210827443,-0.22041384320397825,-0.02363146368686049,0.22167703614026268,1,354.8016052246094,1186.5150146484375,-2.198394775390625,-0.4849853515625,2.251255289765023,-0.22293605940418665,-0.04918166853216172,0.22829656831033282
499,16.640988586156112,1,310.6853332519531,911.1627807617188,-1.314666748046875,-0.83721923828125,1.5586162809904116,-0.13331846832978825,-0.08490120151719889,0.15805704039005908,1,300.0558776855469,1064.9971923828125,-1.944122314453125,-0.0028076171875,1.9441243417715974,-0.1971506540297862,-0.0002847164299621746,0.19715085961724324,1,354.8027648925781,1186.3470458984375,-2.197235107421875,-0.6529541015625,2.292202254608984,-0.22281845913963705,-0.06621513842902921,0.23244894125492938
500,16.674337260677465,1,310.5258483886719,911.1431274414062,-1.474151611328125,-0.85687255859375,1.7050963476743204,-0.14949159944916135,-0.08689421652693412,0.17291137374880292,1,299.8648681640625,1064.8707275390625,-2.1351318359375,-0.1292724609375,2.139041684023637,-0.2165206554986259,-0.013109334753475779,0.2169171475822816,1,354.8053894042969,1186.411376953125,-2.194610595703125,-0.588623046875,2.2721779767625674,-0.2225523111724985,-0.05969141849033069,0.2304183079740158
501,16.70768593519882,1,310.6580810546875,911.5593872070312,-1.3419189453125,-0.44061279296875,1.4124043645912225,-0.1360820745467037,-0.04468191104123779,0.14322989976688427,1,300.09014892578125,1064.9925537109375,-1.90985107421875,-0.0074462890625,1.9098655902746966,-0.19367525673796532,-0.00075511748816055,0.19367672879036787,1,354.8386535644531,1186.5914306640625,-2.161346435546875,-0.4085693359375,2.1996243580938066,-0.2191790404262075,-0.04143243004710428,0.22306074962162503
502,16.741034609720177,1,310.61126708984375,911.0850830078125,-1.38873291015625,-0.9149169921875,1.6630250143471892,-0.1408294115419426,-0.09278041924202168,0.1686449802098335,1,299.8021545410156,1065.1024169921875,-2.197845458984375,0.1024169921875,2.200230420175799,-0.2228803540157158,0.0103859602060115,0.22312220950764103,1,354.82977294921875,1186.46728515625,-2.17022705078125,-0.53271484375,2.2346522227618033,-0.2200796108731531,-0.05402184784151869,0.22661287511147876
503,16.77438328424153,1,310.6736145019531,911.1493530273438,-1.326385498046875,-0.85064697265625,1.575721663720563,-0.13450684995049994,-0.08626288879093102,0.15979167270594183,1,300.0364074707031,1065.0904541015625,-1.963592529296875,0.0904541015625,1.9656748371996773,-0.19912510057669783,0.009172820634868321,0.19933626443294128,1,354.78411865234375,1186.41357421875,-2.21588134765625,-0.58642578125,2.29216608120039,-0.22470934760384237,-0.05946859693644725,0.23244527296147385
504,16.807731958762886,1,310.4753723144531,910.95751953125,-1.524627685546875,-1.04248046875,1.8469583393409934,-0.1546103057008726,-0.105716448342477,0.18729739474713705,1,299.7881164550781,1064.959716796875,-2.211883544921875,-0.040283203125,2.2122503368177324,-0.22430393616552666,-0.004085061821196418,0.22434113200532724,1,354.769287109375,1186.5057373046875,-2.230712890625,-0.4942626953125,2.2848141308163603,-0.2262133930925556,-0.05012247064855847,0.23169972222331792
505,16.841080633284243,1,310.5235900878906,910.980712890625,-1.476409912109375,-1.019287109375,1.7940826179172618,-0.14972061049065266,-0.10336444305148512,0.18193534371594058,1,299.76300048828125,1064.87890625,-2.23699951171875,-0.12109375,2.240274650956661,-0.22685091031616655,-0.012279943414020748,0.2271830374863515,1,354.7504577636719,1186.392822265625,-2.249542236328125,-0.607177734375,2.3300440069116504,-0.22812285001958452,-0.06157302272312419,0.23628641905179446
506,16.874429307805595,1,310.5081787109375,911.1566162109375,-1.4918212890625,-0.8433837890625,1.713717297034,-0.15128345611164068,-0.0855263397655941,0.17378561185202462,1,299.92120361328125,1065.0362548828125,-2.07879638671875,0.0362548828125,2.079112511136105,-0.2108077584365588,0.003676555639076776,0.2108398161600739,1,354.79901123046875,1186.669921875,-2.20098876953125,-0.330078125,2.22560174609165,-0.22319911262752126,-0.03347274898337913,0.2256950792600876
507,16.90777798232695,1,310.5489196777344,911.1617431640625,-1.451080322265625,-0.8382568359375,1.6758008905184587,-0.1471519731333852,-0.08500642280653274,0.1699405634785631,1,299.98065185546875,1065.235595703125,-2.01934814453125,0.235595703125,2.033045071844883,-0.20477919750649015,0.023891422166391174,0.2061681832498284,1,354.7576599121094,1186.67236328125,-2.242340087890625,-0.32763671875,2.2661497940856874,-0.22739249048185547,-0.033225169479064204,0.22980699861939208
508,16.941126656848304,1,310.4010009765625,911.316650390625,-1.5989990234375,-0.683349609375,1.7388975144001568,-0.1621521963510663,-0.06929750325775015,0.1763391015606937,1,299.8421936035156,1065.35888671875,-2.157806396484375,0.35888671875,2.1874478557451433,-0.21882005014495085,0.03639418713429536,0.22182594799212493,1,354.71673583984375,1186.699462890625,-2.28326416015625,-0.300537109375,2.3029584840299457,-0.23154254192293455,-0.030477036981168427,0.23353971504496918
509,16.97447533136966,1,310.41021728515625,911.2349243164062,-1.58978271484375,-0.76507568359375,1.764298694111178,-0.16121758372227743,-0.07758522716469257,0.17891499874366734,1,299.800537109375,1065.3096923828125,-2.199462890625,0.3096923828125,2.221158791984167,-0.22304437543732442,0.03140546012234943,0.22524452565983177,1,354.7316589355469,1186.743408203125,-2.268341064453125,-0.256591796875,2.28280759918743,-0.2300292122028095,-0.026020605903499607,0.2314962427302664
510,17.007824005891017,1,310.38134765625,911.0761108398438,-1.61865234375,-0.92388916015625,1.86376140913519,-0.1641452113608015,-0.09369027392037906,0.18900136994201355,1,299.7968444824219,1065.0855712890625,-2.203155517578125,0.0855712890625,2.2048166998974663,-0.22341883943760077,0.008677661626238451,0.2235872975527544,1,354.73138427734375,1186.5211181640625,-2.26861572265625,-0.4788818359375,2.3186084425521294,-0.23005706489704494,-0.048562719771374385,0.2351267548805031
511,17.04117268041237,1,310.4019470214844,911.1622924804688,-1.598052978515625,-0.83770751953125,1.8043079588645228,-0.16205625929314427,-0.08495071741806187,0.1829722808677047,1,299.8317565917969,1065.339599609375,-2.168243408203125,0.339599609375,2.194677054125266,-0.21987845252589722,0.03443830905020738,0.22255905062571782,1,354.749267578125,1186.7791748046875,-2.250732421875,-0.2208251953125,2.2615393434039803,-0.22824354502793806,-0.02239356616528582,0.22933945943190723
512,17.074521354933726,1,310.4382629394531,911.2415161132812,-1.561737060546875,-0.75848388671875,1.7361798445718621,-0.15837351416645962,-0.07691676250304226,0.17606350656335115,1,299.83935546875,1065.1903076171875,-2.16064453125,0.1903076171875,2.169009400528296,-0.21910786131871696,0.01929882236134914,0.2199561307083688,1,354.7483825683594,1186.557861328125,-2.251617431640625,-0.442138671875,2.2946171061062266,-0.22833329259825222,-0.04483664823143463,0.2326938278798741
513,17.107870029455082,1,310.4768371582031,911.0853271484375,-1.523162841796875,-0.9146728515625,1.7766967856154317,-0.15446175799828366,-0.09275566129159019,0.18017227141144818,1,300.01348876953125,1065.026123046875,-1.98651123046875,0.026123046875,1.986682984866106,-0.20144925317345427,0.002649100696169798,0.201466670540417,1,354.9190368652344,1186.5631103515625,-2.080963134765625,-0.4368896484375,2.1263302032293616,-0.2110274852466383,-0.04430435229715752,0.21562809455632348
514,17.141218703976435,1,310.4292907714844,911.15087890625,-1.570709228515625,-0.84912109375,1.785534685296073,-0.159283368844817,-0.08610815160073419,0.18106851013538783,1,299.8421630859375,1065.1671142578125,-2.1578369140625,0.1671142578125,2.164298344234222,-0.2188231448887548,0.01694681707035726,0.21947838925010618,1,354.7093505859375,1186.52880859375,-2.2906494140625,-0.47119140625,2.3386098604659837,-0.23229146992348723,-0.04778284433278235,0.23715506996846028
515,17.17456737849779,1,310.1982116699219,911.1028442382812,-1.801788330078125,-0.89715576171875,2.0127915061403825,-0.18271676892822555,-0.09097927834813054,0.20411429821626212,1,299.6263122558594,1065.1007080078125,-2.373687744140625,0.1007080078125,2.3758231435696073,-0.24071226781399893,0.010212654552991045,0.24092881560572424,1,354.6073913574219,1186.471435546875,-2.392608642578125,-0.528564453125,2.4502972263884373,-0.24263100897243967,-0.0536009626841833,0.24848112547164486
516,17.207916053019144,1,310.4449157714844,911.0052490234375,-1.555084228515625,-0.9947509765625,1.8460272108368512,-0.15769886001720143,-0.10087626903312004,0.18720297034173175,1,299.79827880859375,1065.114501953125,-2.20172119140625,0.114501953125,2.2046965555279474,-0.22327338647881573,0.011611478752370424,0.22357511388465257,1,354.85595703125,1186.4776611328125,-2.14404296875,-0.5223388671875,2.206752850688322,-0.21742432068937542,-0.05296963494818022,0.22378363982601554
517,17.2412647275405,1,310.398193359375,911.0279541015625,-1.601806640625,-0.9720458984375,1.8736749298156055,-0.16243691278102848,-0.09857377964299115,0.1900066858479891,1,299.82025146484375,1065.00146484375,-2.17974853515625,0.00146484375,2.1797490273614137,-0.22104517093998133,0.00014854770258896066,0.22104522085380066,1,354.7944641113281,1186.4171142578125,-2.205535888671875,-0.5828857421875,2.2812593768936296,-0.22366022945430783,-0.0591096066551906,0.23133923972920156
518,17.274613402061856,1,310.3996276855469,911.1751708984375,-1.600372314453125,-0.8248291015625,1.8004262249957517,-0.16229145982224347,-0.0836447355328006,0.18257863980648728,1,299.83489990234375,1065.142578125,-2.16510009765625,0.142578125,2.1697896106764865,-0.21955969391409172,0.014458643051992171,0.22003525069986982,1,354.7455139160156,1186.5118408203125,-2.254486083984375,-0.4881591796875,2.306730779174799,-0.22862419851582227,-0.049503521887771136,0.2339222580822422
